Company,Sector,PE,3Y High,3Y Low,% Assets
L&T Infotech,Technology,19.51,3.66,0,3.24
Info Edge (India),Services,100.66,3.52,0.79,3.05
Astral Poly Technik,Chemicals,82.44,2.97,0.55,2.97
Shree Cement,Construction,53.3,4.07,2.25,2.67
Dr. Lal Pathlabs,Healthcare,58.37,2.38,0,2.38
Divi's Laboratories,Healthcare,34.53,2.34,0.92,2.13
Maruti Suzuki India,Automobile,32.29,3.73,1.71,2.06
Berger Paints India,Chemicals,87.74,2.03,0,2.03
AU Small Finance Bank,Financial,35.47,1.87,0,1.84
Titan Company,Cons Durable,83.8,1.92,1.01,1.82
Nestle India,FMCG,85.64,1.71,0.72,1.71
City Union Bank,Financial,21.81,1.6,0,1.6
Jubilant FoodWorks,Services,63.69,2.09,0.62,1.59
Motherson Sumi Systems,Automobile,22.61,3.2,1.47,1.57
PI Industries,Chemicals,43.07,1.63,0.84,1.52
Torrent Pharmaceuticals,Healthcare,58.14,2.15,1.36,1.46
Endurance Technologies,Automobile,26.42,1.7,0,1.45
Page Industries,Textiles,66.04,2.52,1.18,1.42
839. UTI Equity Savings Fund - Regular Plan,,,,,
Reliance Industries,Energy,21.03,9.11,0,9.11
HDFC,Financial,34.78,6.28,0.87,6.28
Infosys,Technology,17.88,6.11,1.19,6.11
HDFC Bank,Financial,29.04,4.6,0,4.6
ITC,FMCG,24.06,4.09,0,3.62
ICICI Bank,Financial,54.6,4.14,0,3.34
UPL,Chemicals,40.91,2.95,0.4,2.93
State Bank of India,Financial,30.54,2.3,0,2.3
Aurobindo Pharma,Healthcare,10.96,2.25,1.61,2
Grasim Industries,Construction,25.9,1.59,0,1.59
Larsen & Toubro,Construction,21.91,1.97,0,1.56
Hero Motocorp,Automobile,14.47,1.47,0,1.47
Adani Enterprises,Services,16.89,1.97,0,1.31
GAIL,Energy,9.59,1.87,0.45,1.29
Lupin,Healthcare,47.14,1.36,0,1.29
NTPC,Energy,10.18,1.27,0,1.27
LIC Housing Fin.,Financial,7.08,1.15,0.4,1.15
Vedanta,Metals,7.89,3.01,0.46,1.14
Petronet LNG,Energy,18.97,0.97,0,0.97
Biocon,Healthcare,31.24,1.05,0,0.97
Bharti Airtel,Communication,0,0.95,0,0.95
Bank of Baroda,Financial,57.88,1,0,0.85
Indian Oil Corp.,Energy,9.68,1.33,0.07,0.84
Federal Bank,Financial,10.93,1.12,0.73,0.83
HCL Technologies,Technology,14.98,1.08,0,0.83
840. UTI Focussed Equity Fund - Series I (2195 Days) - Regular Plan,,,,,
ICICI Bank,Financial,54.6,9.86,0,8.89
Axis Bank,Financial,45.35,9.41,0.52,8.2
Infosys,Technology,17.88,8.13,1.09,7.83
Multi Commodity Exchange India,Financial,27.31,5.12,0,4.91
Ipca Laboratories,Healthcare,22.85,5.16,0,4.72
Aditya Birla Fashion and Retail,Services,47.12,5.17,0,4.7
Gujarat Gas,Chemicals,23.16,4.68,0,4.54
Container Corp.,Services,31.26,6.17,0.68,4.25
Indusind Bank,Financial,22.19,5.09,0,4.12
PI Industries,Chemicals,43.07,3.8,0,3.8
Crompton Greaves Consumer Electricals,Cons Durable,38.93,3.57,0,3.57
M&M Financial Services,Financial,16.78,7.71,0.9,3.32
Cipla,Healthcare,23.59,6.75,0,3.23
Vedanta,Metals,7.89,6.11,0,3.19
Motherson Sumi Systems,Automobile,22.61,6.38,0,3.16
Reliance Nippon Life Asset Management,Financial,41.59,4.26,0,3.07
Sheela Foam,Textiles,43.27,3.06,0,3.04
Eicher Motors,Automobile,26.89,2.37,0,2.37
NIIT,Technology,1.26,3.09,0,2.29
Sun TV Network,Services,14.87,4.83,0,2.16
Maruti Suzuki India,Automobile,32.29,9.31,0,2.06
NTPC,Energy,10.18,2.06,0,2.06
Torrent Pharmaceuticals,Healthcare,58.14,1.94,0,1.94
Tata Motors,Automobile,0,6.24,0.58,1.77
Sun Pharmaceutical Inds.,Healthcare,31.92,4.45,0,1.47
841. UTI Focussed Equity Fund Series IV (1104 Days) - Regular Plan,,,,,
ICICI Bank,Financial,54.6,9.61,0,8.92
Axis Bank,Financial,45.35,10.75,0,7.87
Infosys,Technology,17.88,7.48,0,7.21
Aditya Birla Fashion and Retail,Services,47.12,5.32,0,4.84
Multi Commodity Exchange India,Financial,27.31,4.78,0,4.59
Container Corp.,Services,31.26,5.71,0,4.57
Gujarat Gas,Chemicals,23.16,4.45,0,4.32
Crompton Greaves Consumer Electricals,Cons Durable,38.93,4.31,0,4.31
Ipca Laboratories,Healthcare,22.85,4.67,0,4.28
Indusind Bank,Financial,22.19,5.1,0,4.12
Reliance Nippon Life Asset Management,Financial,41.59,4.7,0,3.96
PI Industries,Chemicals,43.07,3.44,0,3.44
M&M Financial Services,Financial,16.78,7.15,0,3.33
Cipla,Healthcare,23.59,6.51,0,3.23
Motherson Sumi Systems,Automobile,22.61,6.12,0,3.03
Sheela Foam,Textiles,43.27,3.03,0,3.01
Vedanta,Metals,7.89,5.68,0,2.99
Eicher Motors,Automobile,26.89,2.37,0,2.37
NTPC,Energy,10.18,2.35,0,2.35
NIIT,Technology,1.26,3.07,0,2.3
Sun TV Network,Services,14.87,4.5,0,2.16
Torrent Pharmaceuticals,Healthcare,58.14,1.94,0,1.94
Maruti Suzuki India,Automobile,32.29,1.81,0,1.81
Tata Motors,Automobile,0,6.18,0,1.77
Apollo Hospitals,Healthcare,65.55,2.87,0,1.74
842. UTI Focussed Equity Fund Series V (1102 Days) - Regular Plan,,,,,
ICICI Bank,Financial,54.6,8.63,3.4,8.49
Axis Bank,Financial,45.35,8.62,0,7.38
Infosys,Technology,17.88,6.94,2.51,6.68
Multi Commodity Exchange India,Financial,27.31,6.29,1.07,6.02
Aditya Birla Fashion and Retail,Services,47.12,6.22,1.21,5.68
Crompton Greaves Consumer Electricals,Cons Durable,38.93,5.56,2.67,5.56
Torrent Pharmaceuticals,Healthcare,58.14,5.9,0,5.27
Container Corp.,Services,31.26,5.45,3.88,4.71
Indusind Bank,Financial,22.19,5.19,0,4.21
Reliance Nippon Life Asset Management,Financial,41.59,4.76,0,3.78
Cipla,Healthcare,23.59,5.75,2.44,3.56
M&M Financial Services,Financial,16.78,6.23,2.59,3.33
Eicher Motors,Automobile,26.89,3.22,0,3.22
Gujarat Gas,Chemicals,23.16,3.3,1.08,3.2
MRF,Automobile,24.69,5.38,2.26,2.79
Ipca Laboratories,Healthcare,22.85,2.87,0,2.61
Motherson Sumi Systems,Automobile,22.61,4.54,0,2.58
Emami,FMCG,48.45,4.41,0,2.55
Vedanta,Metals,7.89,4.21,1.11,2.48
NTPC,Energy,10.18,2.46,0,2.46
Maruti Suzuki India,Automobile,32.29,2.3,0,2.3
Sun TV Network,Services,14.87,4.4,0,2.16
Tata Motors,Automobile,0,5.61,2,2
Apollo Hospitals,Healthcare,65.55,2.73,0,1.75
PI Industries,Chemicals,43.07,1.31,0,1.31
843. UTI Focussed Equity Fund Series VI (1150 Days) - Regular Plan,,,,,
ICICI Bank,Financial,54.6,9.14,2.93,9.05
Infosys,Technology,17.88,7.71,2.51,7.44
Aditya Birla Fashion and Retail,Services,47.12,6.56,2.68,6.01
Axis Bank,Financial,45.35,6.83,2.96,5.86
Crompton Greaves Consumer Electricals,Cons Durable,38.93,5.38,2.41,5.38
Torrent Pharmaceuticals,Healthcare,58.14,5.73,1.59,5.13
Container Corp.,Services,31.26,5.67,2.57,4.94
Multi Commodity Exchange India,Financial,27.31,4.88,3.04,4.68
Indusind Bank,Financial,22.19,5.13,0,4.18
Ipca Laboratories,Healthcare,22.85,4.35,1,3.99
Cipla,Healthcare,23.59,6.26,2.39,3.74
Gujarat Gas,Chemicals,23.16,3.65,1.27,3.55
Reliance Nippon Life Asset Management,Financial,41.59,4.05,0,3.49
Eicher Motors,Automobile,26.89,3.23,0,3.23
M&M Financial Services,Financial,16.78,5.54,2.85,2.85
Vedanta,Metals,7.89,4.6,1.93,2.83
Motherson Sumi Systems,Automobile,22.61,5.05,2.64,2.76
NTPC,Energy,10.18,2.46,0,2.46
Sun TV Network,Services,14.87,5.13,2.22,2.33
Maruti Suzuki India,Automobile,32.29,2.3,0,2.3
Emami,FMCG,48.45,3.95,2.11,2.28
MRF,Automobile,24.69,3.62,1.74,2.16
Tata Motors,Automobile,0,4.72,1.85,1.85
Apollo Hospitals,Healthcare,65.55,3.55,0,1.76
Sun Pharmaceutical Inds.,Healthcare,31.92,1.71,0,1.6
844. UTI Healthcare Fund - Regular Plan,,,,,
Sun Pharmaceutical Inds.,Healthcare,31.92,21.71,5.73,11.74
Divi's Laboratories,Healthcare,34.53,9.43,0,9.15
Lupin,Healthcare,47.14,10.84,0,8.88
Cadila Healthcare,Healthcare,15,9.87,1.26,6.33
Cipla,Healthcare,23.59,9.99,3.52,6.23
Dr. Reddy's Lab,Healthcare,21.78,11.75,0,5.81
Ipca Laboratories,Healthcare,22.85,7.79,2.06,5.78
Aurobindo Pharma,Healthcare,10.96,10.12,2.36,4.9
Eris Lifesciences,Healthcare,19.08,3.83,0,3.83
Natco Pharma,Healthcare,17.26,4.33,0,3.32
Torrent Pharmaceuticals,Healthcare,58.14,8.05,0.59,3.3
Sanofi India,Healthcare,36.43,6.6,0.97,3.3
FDC,Healthcare,15.74,4.22,0,3.09
Ajanta Pharma,Healthcare,22.13,5.75,0,3.06
Dr. Lal Pathlabs,Healthcare,58.37,2.78,0,2.78
Syngene International,Healthcare,39.24,2.83,0,2.74
Glaxosmithkline Pharma,Healthcare,29.63,2.42,0,2.42
Thyrocare Technologies,Healthcare,30.51,3.17,0,2.25
Biocon,Healthcare,31.24,3.06,0,2.08
Abbott India,Healthcare,47.83,1.67,0,1.67
Pfizer,Healthcare,33.36,7.52,1.23,1.44
Alkem Laboratories,Healthcare,29.07,8.56,1.18,1.31
Metropolis Healthcare,Healthcare,56.66,0.91,0,0.91
Sun Pharma Adv. Research,Healthcare,0,2.98,0.39,0.44
845. UTI Hybrid Equity Fund - Regular Plan,,,,,
ICICI Bank,Financial,54.6,6.23,2.8,6.22
Infosys,Technology,17.88,6.04,1.97,4.55
ITC,FMCG,24.06,5.49,2.56,4.49
HDFC,Financial,34.78,4.71,0,3.91
Larsen & Toubro,Construction,21.91,3.56,1.75,2.85
Indusind Bank,Financial,22.19,2.46,0,2.46
Bharti Airtel,Communication,0,2.35,0,2.35
Vedanta,Metals,7.89,2.33,0,2.05
Sun Pharmaceutical Inds.,Healthcare,31.92,2.62,1.5,2.03
Axis Bank,Financial,45.35,1.9,0,1.9
NTPC,Energy,10.18,1.99,0,1.75
State Bank of India,Financial,30.54,2.66,0,1.56
Hero Motocorp,Automobile,14.47,1.54,0,1.5
GAIL,Energy,9.59,2.48,0,1.49
Mphasis,Technology,16,1.79,0.77,1.49
Lupin,Healthcare,47.14,1.53,0,1.47
Cadila Healthcare,Healthcare,15,1.29,0,1.08
Petronet LNG,Energy,18.97,1.1,0,1
Emami,FMCG,48.45,0.98,0,0.98
Tata Power,Energy,24.62,1.12,0,0.95
Tata Steel,Metals,4.78,1.06,0,0.94
LIC Housing Fin.,Financial,7.08,1.27,0,0.93
Federal Bank,Financial,10.93,1.55,0.72,0.93
Aditya Birla Capital,Financial,20.58,0.93,0,0.93
GHCL,Chemicals,5.38,0.97,0,0.91
846. UTI India Consumer Fund - Regular Plan,,,,,
Maruti Suzuki India,Automobile,32.29,8.75,1.6,7.92
ITC,FMCG,24.06,9.58,2.72,6.67
Asian Paints,Chemicals,65.48,5.29,0,5.29
Nestle India,FMCG,85.64,5.67,0,4.46
GSK Consumer Healthcare,FMCG,37.03,5.15,0,4.15
Crompton Greaves Consumer Electricals,Cons Durable,38.93,4.23,0,4.04
Bharti Airtel,Communication,0,4.46,1.96,3.98
HDFC Bank,Financial,29.04,7.75,1.97,3.45
Titan Company,Cons Durable,83.8,3.68,0,3.39
Dabur India,FMCG,56.47,3.61,0,3.32
Aditya Birla Fashion and Retail,Services,47.12,3.27,0.41,2.81
Bajaj Finance,Financial,47.43,2.77,0,2.77
Marico,FMCG,43.43,3.32,0,2.77
Jubilant FoodWorks,Services,63.69,3.3,0,2.74
Eicher Motors,Automobile,26.89,4.29,0,2.7
TVS Motor Co.,Automobile,31,2.65,0,2.65
United Breweries,FMCG,69.65,3.74,0.48,2.51
Britannia Inds.,FMCG,68.74,2.41,0,2.41
Whirlpool,Cons Durable,62.92,2.37,0.8,2.37
Avenue Supermarts,Services,105.09,3.73,0,2.12
Voltas,Cons Durable,47.85,3.06,0.16,2.07
ICICI Bank,Financial,54.6,6.18,0,2.06
Sheela Foam,Textiles,43.27,2.11,0,2.01
Page Industries,Textiles,66.04,2.18,0,1.63
Cera Sanitaryware,Construction,29.06,1.88,0,1.62
847. UTI Infrastructure Fund - Regular Plan,,,,,
Larsen & Toubro,Construction,21.91,8.56,3.17,8.56
ICICI Bank,Financial,54.6,7.23,4.56,6.25
Axis Bank,Financial,45.35,7.5,3.91,5.94
Shree Cement,Construction,53.3,7.62,5.51,5.56
State Bank of India,Financial,30.54,6.49,3.88,5.26
Ultratech Cement,Construction,38.2,4.7,2.77,4.7
Bharti Airtel,Communication,0,4.09,0,4.09
Voltas,Cons Durable,47.85,3.7,2.65,3.7
Blue Star,Cons Durable,47.1,3.55,2.71,3.51
Container Corp.,Services,31.26,3.51,1.17,3.51
Adani Ports and Special Economic Zone,Services,18.63,3.24,1,3.24
Kalpataru Power Trans,Construction,17.06,3.41,1.8,3.03
Siemens,Engineering,57.56,2.84,0.91,2.84
Indraprastha Gas,Energy,30.82,2.82,1.13,2.78
KEC International,Engineering,14.05,4.78,1.74,2.76
NTPC,Energy,10.18,2.87,0,2.62
Gujarat Gas,Chemicals,23.16,2.57,0.38,2.43
Crompton Greaves Consumer Electricals,Cons Durable,38.93,2.2,1.51,1.99
GAIL,Energy,9.59,4.29,0,1.84
Petronet LNG,Energy,18.97,2.02,1.41,1.7
SKF India,Engineering,31.71,1.56,0.89,1.56
Engineers India,Construction,16.86,2.47,0.71,1.56
PNC Infratech,Services,13.62,1.52,0,1.52
Thermax,Engineering,39.88,2.08,1.12,1.38
Gujarat State Petronet,Energy,14.02,1.65,0.38,1.34
848. UTI Long Term Advantage Fund - Series III - Regular Plan,,,,,
Titan Company,Cons Durable,83.8,9.51,2.81,8.94
ICICI Bank,Financial,54.6,9.17,4.77,8.8
Reliance Industries,Energy,21.03,10.98,6.76,7.96
Tech Mahindra,Technology,16.09,6.55,2.87,5.77
Larsen & Toubro,Construction,21.91,5.17,3.33,5.17
Escorts,Automobile,17.79,7.57,3.16,4.21
Adani Ports and Special Economic Zone,Services,18.63,3.55,0,3.55
BEML,Engineering,31.2,5.68,1.98,3.5
Ambuja Cements,Construction,15.77,3.58,0,3.45
Tata Power,Energy,24.62,4.56,3.19,3.35
State Bank of India,Financial,30.54,3.23,0,3.23
Bharat Forge,Automobile,20.9,4.48,2.86,3.18
Container Corp.,Services,31.26,3.1,1.94,3.1
ONGC,Energy,6.74,5.11,2.98,3.1
Tata Chemicals,Chemicals,13.09,3.89,2.44,2.91
Coromandel International,Chemicals,15.82,4.9,2.57,2.82
Thermax,Engineering,39.88,4.24,1.64,2.27
Axis Bank,Financial,45.35,2.13,0,2.13
Siemens,Engineering,57.56,2.12,0,2.12
Rallis India,Chemicals,19.41,2.95,1.58,2.12
Praj Industries,Engineering,28.3,2.66,1.21,1.86
JK Lakshmi Cement,Construction,32.19,3.02,1.47,1.81
Mahindra & Mahindra,Automobile,12.49,3.72,1.8,1.8
GAIL,Energy,9.59,3.49,1.01,1.34
Bajaj Auto,Automobile,18.68,1.32,0,1.32
849. UTI Long Term Advantage Fund - Series IV - Regular Plan,,,,,
ICICI Bank,Financial,54.6,7.9,0,7.78
Larsen & Toubro,Construction,21.91,8.95,0,7.29
Ultratech Cement,Construction,38.2,6.7,0,6.46
Chambal Fertilisers & Chem.,Chemicals,10.64,5.75,0,5.01
Axis Bank,Financial,45.35,4.56,0,4.56
State Bank of India,Financial,30.54,4.74,0,4.37
Voltamp Transformers,Engineering,13.44,4.42,0,4.29
Reliance Industries,Energy,21.03,4.12,0,4.12
Adani Ports and Special Economic Zone,Services,18.63,6.86,0,3.59
Ambuja Cements,Construction,15.77,5.96,0,3.28
Bharat Forge,Automobile,20.9,4.69,0,3.16
Coromandel International,Chemicals,15.82,3.6,0,3.16
Engineers India,Construction,16.86,3.95,0,2.92
Siemens,Engineering,57.56,2.91,0,2.91
Container Corp.,Services,31.26,3.4,0,2.8
BEML,Engineering,31.2,4.19,0,2.56
Maruti Suzuki India,Automobile,32.29,2.97,0,2.29
Tech Mahindra,Technology,16.09,2.55,0,2.13
Praj Industries,Engineering,28.3,2.54,0,1.98
Exide Industries,Engineering,17.73,2.59,0,1.86
Tata Chemicals,Chemicals,13.09,2.63,0,1.77
Titan Company,Cons Durable,83.8,1.57,0,1.57
Mahindra CIE Automotive,Metals,241.86,1.98,0,1.39
Thermax,Engineering,39.88,1.39,0,1.38
Escorts,Automobile,17.79,1.63,0,1.29
850. UTI Long Term Advantage Fund - Series V - Regular Plan,,,,,
ICICI Bank,Financial,54.6,8.23,0,7.49
Larsen & Toubro,Construction,21.91,7.53,0,7.3
Reliance Industries,Energy,21.03,6.64,0,6.59
Grasim Industries,Construction,25.9,7.72,0,4.82
Voltamp Transformers,Engineering,13.44,4.19,0,4.04
Engineers India,Construction,16.86,5.53,0,3.97
State Bank of India,Financial,30.54,4.11,0,3.96
Adani Ports and Special Economic Zone,Services,18.63,3.79,0,3.79
Ambuja Cements,Construction,15.77,6.43,0,3.52
Axis Bank,Financial,45.35,3.38,0,3.38
Coromandel International,Chemicals,15.82,3.81,0,3.22
ABB,Engineering,81.98,3.21,0,3.21
Siemens,Engineering,57.56,3.03,0,3.03
Container Corp.,Services,31.26,3.61,0,2.85
Exide Industries,Engineering,17.73,3.7,0,2.69
BEML,Engineering,31.2,2.57,0,2.57
Tata Chemicals,Chemicals,13.09,3.64,0,2.47
Titan Company,Cons Durable,83.8,2.36,0,2.36
Maruti Suzuki India,Automobile,32.29,2.82,0,2.15
Tech Mahindra,Technology,16.09,2.58,0,2.14
Praj Industries,Engineering,28.3,2.56,0,1.99
Bharat Forge,Automobile,20.9,2.7,0,1.77
Escorts,Automobile,17.79,2.19,0,1.73
Thermax,Engineering,39.88,1.71,0,1.68
Mahindra CIE Automotive,Metals,241.86,2.45,0,1.52
851. UTI Long Term Advantage Fund - Series VI - Regular Plan,,,,,
ITC,FMCG,24.06,8.63,2.89,8.06
Bharti Airtel,Communication,0,6.67,3.72,6.67
Shriram Transport Finance,Financial,9.3,8.88,2.51,6.27
M&M Financial Services,Financial,16.78,9.33,3.9,6.01
UPL,Chemicals,40.91,5.71,0,5.62
Mahindra & Mahindra,Automobile,12.49,8.76,1.95,5.36
Colgate-Palmolive,FMCG,56.2,4.98,0,4.98
PI Industries,Chemicals,43.07,4.89,0,4.89
Chambal Fertilisers & Chem.,Chemicals,10.64,5.19,1.17,4.77
Bajaj Auto,Automobile,18.68,4.56,0,4.56
State Bank of India,Financial,30.54,5.11,0,4.05
Coromandel International,Chemicals,15.82,3.67,0.43,3.47
Bayer CropScience,Healthcare,99.55,3.82,2.52,2.96
ACC,Construction,15.59,2.92,0.45,2.92
Escorts,Automobile,17.79,3.47,2.28,2.74
Bajaj Electricals,Cons Durable,28.04,3.59,0.78,2.73
Rallis India,Chemicals,19.41,2.68,0,2.68
Tata Chemicals,Chemicals,13.09,3.47,0,2.53
Greaves Cotton,Engineering,19.38,2.4,0,2.4
Bajaj Consumer Care,FMCG,15.46,3.18,0,2.09
TVS Motor Co.,Automobile,31,2,0,2
Satin Creditcare Network,Financial,6.02,1.96,0.1,1.94
Indusind Bank,Financial,22.19,1.36,0,1.36
Somany Ceramics,Construction,18.05,3.83,0,1.35
Genus Power Infrastructures,Engineering,7.57,2.88,0.97,1.29
852. UTI Long Term Advantage Fund - Series VII - Regular Plan,,,,,
ITC,FMCG,24.06,8.85,0,8.22
Bharti Airtel,Communication,0,7.82,0,7.82
Shriram Transport Finance,Financial,9.3,7.2,0,6.9
Colgate-Palmolive,FMCG,56.2,6.15,0,6.15
M&M Financial Services,Financial,16.78,7.44,0,5.73
UPL,Chemicals,40.91,5.61,0,5.49
Mahindra & Mahindra,Automobile,12.49,7.96,0,5.48
PI Industries,Chemicals,43.07,4.85,0,4.85
Chambal Fertilisers & Chem.,Chemicals,10.64,4.85,0,4.4
Bajaj Auto,Automobile,18.68,4.36,0,4.36
Coromandel International,Chemicals,15.82,4.4,0,4.11
State Bank of India,Financial,30.54,4.08,0,3.21
Bayer CropScience,Healthcare,99.55,3.24,0,2.83
Escorts,Automobile,17.79,3.37,0,2.8
Greaves Cotton,Engineering,19.38,2.76,0,2.76
Tata Chemicals,Chemicals,13.09,3.75,0,2.69
Bajaj Electricals,Cons Durable,28.04,3.4,0,2.53
ACC,Construction,15.59,2.37,0,2.36
Rallis India,Chemicals,19.41,2.19,0,2.19
TVS Motor Co.,Automobile,31,2,0,2
L&T Finance Holdings,Financial,9.48,3.7,0,1.79
Genus Power Infrastructures,Engineering,7.57,2.48,0,1.6
Somany Ceramics,Construction,18.05,3.83,0,1.35
Indusind Bank,Financial,22.19,1.35,0,1.35
NCC,Construction,6.12,2.3,0,1.28
853. UTI Long Term Equity Fund,,,,,
ICICI Bank,Financial,54.6,7.9,2.92,7.9
HDFC Bank,Financial,29.04,7.56,4.84,7.21
Infosys,Technology,17.88,6.59,3.07,6.15
Axis Bank,Financial,45.35,6.57,1.77,5.66
ITC,FMCG,24.06,5.7,2.05,4.18
Indusind Bank,Financial,22.19,3.05,0,3.05
Maruti Suzuki India,Automobile,32.29,3.76,1.68,2.26
Muthoot Finance,Financial,13.62,2.83,0,2.15
Gujarat Gas,Chemicals,23.16,2.21,0,2.1
Reliance Industries,Energy,21.03,7.98,0,2.08
Bharti Airtel,Communication,0,2.16,1.01,1.86
Crompton Greaves Consumer Electricals,Cons Durable,38.93,1.76,0.33,1.76
NTPC,Energy,10.18,2.48,0,1.7
Vedanta,Metals,7.89,2.35,1.16,1.6
Cholamandalam Invest. & Fin.,Financial,18.46,1.59,0,1.59
Aditya Birla Fashion and Retail,Services,47.12,2.87,0.45,1.58
ICICI Prudential Life Insurance Co. Ltd.,Financial,60.82,2.51,0.78,1.53
Jubilant FoodWorks,Services,63.69,1.5,0,1.5
Shree Cement,Construction,53.3,1.5,0,1.5
The Ramco Cements,Construction,30.88,1.48,0,1.48
Phoenix Mills,Construction,22.61,1.47,0,1.41
Siemens,Engineering,57.56,1.4,0,1.4
Nestle India,FMCG,85.64,2.02,0,1.3
Eicher Motors,Automobile,26.89,1.29,0,1.29
Sun Pharmaceutical Inds.,Healthcare,31.92,1.89,1.11,1.27
854. UTI Master Equity Plan Unit Scheme,,,,,
HDFC Bank,Financial,29.04,10.11,7.36,8.84
ICICI Bank,Financial,54.6,6.72,4.07,6.67
Infosys,Technology,17.88,6.26,3.28,6.26
Axis Bank,Financial,45.35,6.38,3.73,5.28
Reliance Industries,Energy,21.03,4.84,3.14,4.84
Larsen & Toubro,Construction,21.91,4.65,2.98,4.6
Tata Consultancy Services,Technology,24.03,4.46,1.3,3.98
ITC,FMCG,24.06,4.43,2.06,3.33
Bajaj Finance,Financial,47.43,3.33,0,3.33
Sundram Fasteners,Engineering,22.83,4.48,2.57,3.18
Ultratech Cement,Construction,38.2,3.59,2.01,3.13
State Bank of India,Financial,30.54,4.27,2.6,3.06
The Ramco Cements,Construction,30.88,4.18,2.65,2.92
Indusind Bank,Financial,22.19,4.37,2.8,2.9
Maruti Suzuki India,Automobile,32.29,4.04,2.33,2.78
Shree Cement,Construction,53.3,3.33,2.29,2.52
Sanofi India,Healthcare,36.43,2.36,1.39,2.13
Tech Mahindra,Technology,16.09,2.61,0.72,2.05
Indraprastha Gas,Energy,30.82,2.06,1.26,1.98
Mahindra & Mahindra,Automobile,12.49,3.36,1.85,1.85
Voltas,Cons Durable,47.85,1.77,0.95,1.77
SBI Life Insurance Company,Financial,80.59,1.74,0,1.69
Bharti Airtel,Communication,0,1.61,0,1.61
Aditya Birla Fashion and Retail,Services,47.12,1.69,0.74,1.58
Kotak Mahindra Bank,Financial,37.49,1.44,0,1.44
855. UTI Mastershare Fund - Regular Plan,,,,,
HDFC Bank,Financial,29.04,9.6,6.73,8.75
ICICI Bank,Financial,54.6,8.5,2.64,8.13
Infosys,Technology,17.88,7.85,5.01,7.05
Tata Consultancy Services,Technology,24.03,6.33,1.83,5.64
HDFC,Financial,34.78,4.67,0,4.67
Axis Bank,Financial,45.35,4.12,0.99,4.12
Larsen & Toubro,Construction,21.91,4.15,2.3,3.55
Bharti Airtel,Communication,0,3.2,0,3.2
Kotak Mahindra Bank,Financial,37.49,4.2,2.58,3.18
Tech Mahindra,Technology,16.09,3.68,1.59,2.82
Reliance Industries,Energy,21.03,3.2,2.11,2.64
ITC,FMCG,24.06,4.44,2,2.29
SKF India,Engineering,31.71,2.97,1.98,2.25
Maruti Suzuki India,Automobile,32.29,4.26,1.79,2.09
Asian Paints,Chemicals,65.48,2.81,1.71,2.04
State Bank of India,Financial,30.54,2.17,0,2
Sun Pharmaceutical Inds.,Healthcare,31.92,2.31,1.16,1.91
Hero Motocorp,Automobile,14.47,2.97,1.26,1.89
Shree Cement,Construction,53.3,2.09,1.11,1.84
Interglobe Aviation,Services,47.79,1.66,0,1.66
GAIL,Energy,9.59,2.23,0,1.62
Pidilite Industries,Chemicals,68.83,1.61,0,1.61
Indusind Bank,Financial,22.19,3.92,1.58,1.58
Sanofi India,Healthcare,36.43,2.39,1.51,1.57
Titan Company,Cons Durable,83.8,1.53,0,1.53
856. UTI Mid Cap Fund - Regular Plan,,,,,
Indraprastha Gas,Energy,30.82,4.68,2.07,3.93
MRF,Automobile,24.69,3.44,1.37,3.44
Exide Industries,Engineering,17.73,5.32,1.52,3.37
Titan Company,Cons Durable,83.8,3.39,0.96,3.33
PI Industries,Chemicals,43.07,3.1,0,3.1
GSK Consumer Healthcare,FMCG,37.03,2.82,0.8,2.8
SRF,Diversified,23.46,3.47,0.99,2.7
Mphasis,Technology,16,4.48,1.78,2.69
Coromandel International,Chemicals,15.82,2.92,0,2.63
Syngene International,Healthcare,39.24,2.77,0,2.62
Muthoot Finance,Financial,13.62,2.22,0,2.22
Aditya Birla Fashion and Retail,Services,47.12,2.21,0,2.21
Federal Bank,Financial,10.93,3.13,1.56,2.19
Tata Global Beverages,FMCG,41.99,3.63,0.92,2.02
Escorts,Automobile,17.79,4.43,1.75,1.87
Torrent Power,Energy,14.18,4,0.28,1.87
Cholamandalam Invest. & Fin.,Financial,18.46,1.85,0.92,1.85
National Aluminium,Metals,7.12,3.73,0,1.78
Wabco India,Automobile,44.15,1.88,0.73,1.75
Jubilant FoodWorks,Services,63.69,1.75,0,1.75
Crompton Greaves Consumer Electricals,Cons Durable,38.93,1.71,0,1.71
Emami,FMCG,48.45,2.48,0,1.7
Bharat Forge,Automobile,20.9,4.34,1.32,1.68
ICICI Lombard General Insurance,Financial,54.96,1.52,0,1.52
Bharat Electronics,Engineering,14.22,1.53,0,1.51
857. UTI MNC Fund - Regular Plan,,,,,
Hindustan Unilever,FMCG,70.25,9.96,6.07,8.85
Maruti Suzuki India,Automobile,32.29,9.87,6.53,8.06
Britannia Inds.,FMCG,68.74,8.47,5.64,5.88
Mphasis,Technology,16,7.44,4.03,5.43
Nestle India,FMCG,85.64,4.39,0,4.39
United Spirits,FMCG,58.21,4.76,3.15,4.22
GSK Consumer Healthcare,FMCG,37.03,4.14,1.73,4.09
Honeywell Automation,Engineering,67.09,4.03,1.35,4.03
Sanofi India,Healthcare,36.43,4.45,3.22,3.77
